Time,CoPx,CoPy
0.753000,0.007548,0.033828
0.754000,0.007547,0.033830
0.755000,0.007542,0.033837
0.756000,0.007545,0.033844
0.757000,0.007548,0.033843
0.758000,0.007538,0.033838
0.759000,0.007525,0.033838
0.760000,0.007516,0.033843
0.761000,0.007512,0.033843
0.762000,0.007502,0.033838
0.763000,0.007494,0.033828
0.764000,0.007485,0.033810
0.765000,0.007468,0.033799
0.766000,0.007448,0.033787
0.767000,0.007435,0.033775
0.768000,0.007431,0.033754
0.769000,0.007414,0.033730
0.770000,0.007398,0.033707
0.771000,0.007390,0.033685
0.772000,0.007382,0.033663
0.773000,0.007379,0.033645
0.774000,0.007375,0.033621
0.775000,0.007368,0.033591
0.776000,0.007368,0.033554
0.777000,0.007369,0.033526
0.778000,0.007370,0.033498
0.779000,0.007367,0.033467
0.780000,0.007359,0.033439
0.781000,0.007356,0.033414
0.782000,0.007352,0.033389
0.783000,0.007349,0.033365
0.784000,0.007358,0.033344
0.785000,0.007350,0.033332
0.786000,0.007347,0.033315
0.787000,0.007352,0.033299
0.788000,0.007365,0.033282
0.789000,0.007378,0.033266
0.790000,0.007387,0.033246
0.791000,0.007396,0.033226
0.792000,0.007401,0.033201
0.793000,0.007410,0.033181
0.794000,0.007423,0.033156
0.795000,0.007432,0.033135
0.796000,0.007436,0.033117
0.797000,0.007441,0.033100
0.798000,0.007442,0.033079
0.799000,0.007446,0.033060
0.800000,0.007450,0.033041
0.801000,0.007467,0.033027
0.802000,0.007463,0.033009
0.803000,0.007467,0.032990
0.804000,0.007472,0.032971
0.805000,0.007480,0.032956
0.806000,0.007480,0.032941
0.807000,0.007480,0.032918
0.808000,0.007481,0.032902
0.809000,0.007481,0.032895
0.810000,0.007473,0.032888
0.811000,0.007473,0.032873
0.812000,0.007473,0.032858
0.813000,0.007465,0.032850
0.814000,0.007457,0.032843
0.815000,0.007449,0.032828
0.816000,0.007444,0.032823
0.817000,0.007436,0.032815
0.818000,0.007428,0.032800
0.819000,0.007432,0.032780
0.820000,0.007428,0.032777
0.821000,0.007424,0.032772
0.822000,0.007424,0.032765
0.823000,0.007420,0.032753
