DM: Ch1 (Dev1) [Volts],BB: Ch2 (Dev1) [Volts],ACC: Ch3 (Dev1) [Volts],ACC: Ch4 (Dev1) [g],ACC: Ch5 (Dev1) [g],ACC: Ch6 (Dev1) [g]
2.600673e-006,-5.817832e-006,3.837932e-005,2.311217e+000,1.983704e+000,1.559863e+000
1.587601e-005,-5.008360e-006,3.773174e-005,2.311217e+000,1.980628e+000,1.560025e+000
2.299936e-005,-4.753193e-007,3.805553e-005,2.308626e+000,1.980466e+000,1.557921e+000
1.652359e-005,-3.134250e-007,3.821742e-005,2.307817e+000,1.982894e+000,1.556140e+000
-2.579945e-006,-1.932368e-006,3.870311e-005,2.305874e+000,1.984513e+000,1.554197e+000
-2.492136e-005,6.324242e-006,3.854121e-005,2.305226e+000,1.983056e+000,1.553550e+000
-1.391255e-005,1.953096e-006,3.870311e-005,2.308141e+000,1.983218e+000,1.555492e+000
-1.164603e-005,2.438779e-006,3.918879e-005,2.307979e+000,1.982894e+000,1.559216e+000
3.341523e-007,-2.579945e-006,3.935069e-005,2.307979e+000,1.982570e+000,1.556787e+000
1.263812e-005,-3.227523e-006,3.918879e-005,2.309436e+000,1.982894e+000,1.555978e+000
1.085728e-005,-9.610023e-007,3.918879e-005,2.309597e+000,1.983704e+000,1.557111e+000
9.076446e-006,-7.922458e-006,3.935069e-005,2.310407e+000,1.983865e+000,1.556140e+000
7.133714e-006,-1.310308e-005,3.935069e-005,2.311217e+000,1.983380e+000,1.555978e+000
2.276884e-006,-5.655937e-006,3.886500e-005,2.310407e+000,1.983704e+000,1.555816e+000
-9.217613e-006,7.457503e-006,3.902689e-005,2.310407e+000,1.980951e+000,1.556464e+000
-3.722533e-005,1.571411e-005,3.870311e-005,2.309759e+000,1.980466e+000,1.556140e+000
-1.893127e-005,9.724024e-006,3.902689e-005,2.309759e+000,1.980789e+000,1.556787e+000
-1.277929e-005,5.190982e-006,3.870311e-005,2.311540e+000,1.979980e+000,1.558730e+000
3.248250e-006,-5.008360e-006,3.789363e-005,2.311864e+000,1.978361e+000,1.558244e+000
1.053349e-005,-1.035087e-005,3.854121e-005,2.310893e+000,1.977066e+000,1.555816e+000
2.924462e-006,-8.084353e-006,3.821742e-005,2.312835e+000,1.975771e+000,1.556464e+000
1.458085e-005,-4.360783e-006,3.773174e-005,2.313969e+000,1.975285e+000,1.555978e+000
1.636169e-005,1.036367e-008,3.821742e-005,2.313159e+000,1.974799e+000,1.555654e+000
1.134297e-005,-6.372136e-007,3.805553e-005,2.312997e+000,1.973180e+000,1.556787e+000
-7.274881e-006,8.198353e-007,3.886500e-005,2.311702e+000,1.971400e+000,1.555978e+000
-3.010198e-005,6.324242e-006,3.854121e-005,2.310245e+000,1.969457e+000,1.554035e+000
-1.488391e-005,2.600673e-006,3.918879e-005,2.311378e+000,1.968809e+000,1.555169e+000
-1.083656e-005,3.341523e-007,3.951258e-005,2.313807e+000,1.969781e+000,1.556302e+000
5.676665e-006,-6.465409e-006,3.870311e-005,2.312997e+000,1.968162e+000,1.556302e+000
1.587601e-005,-3.875100e-006,3.918879e-005,2.313159e+000,1.967838e+000,1.555169e+000
1.555222e-005,-2.256157e-006,3.918879e-005,2.314454e+000,1.967352e+000,1.555654e+000
1.053349e-005,-9.217613e-006,3.935069e-005,2.313969e+000,1.967190e+000,1.555816e+000
8.590763e-006,-1.634096e-005,3.935069e-005,2.314616e+000,1.967514e+000,1.553388e+000
3.572039e-006,-8.246247e-006,3.935069e-005,2.316073e+000,1.968162e+000,1.555169e+000
-5.655937e-006,3.341523e-007,3.935069e-005,2.315102e+000,1.966543e+000,1.557921e+000
-3.236850e-005,1.393328e-005,3.870311e-005,2.315426e+000,1.966057e+000,1.556626e+000
-1.860748e-005,5.514771e-006,3.870311e-005,2.314616e+000,1.966381e+000,1.555169e+000
-1.196982e-005,5.514771e-006,3.870311e-005,2.314616e+000,1.966381e+000,1.555007e+000
3.733933e-006,-3.134250e-007,3.837932e-005,2.315588e+000,1.965895e+000,1.555978e+000
1.037160e-005,-8.731930e-006,3.837932e-005,2.314131e+000,1.966705e+000,1.556787e+000
7.619397e-006,-6.951092e-006,3.805553e-005,2.314292e+000,1.965086e+000,1.556949e+000
1.636169e-005,-6.303515e-006,3.837932e-005,2.315912e+000,1.964438e+000,1.552902e+000
2.057094e-005,-2.579945e-006,3.854121e-005,2.314778e+000,1.965248e+000,1.551283e+000
1.393328e-005,-9.610023e-007,3.805553e-005,2.315912e+000,1.965571e+000,1.550959e+000
-3.875100e-006,-3.065628e-006,3.821742e-005,2.316397e+000,1.966381e+000,1.549988e+000
-2.848304e-005,7.295609e-006,3.886500e-005,2.317045e+000,1.965571e+000,1.550150e+000
-1.893127e-005,6.162348e-006,3.918879e-005,2.317207e+000,1.966866e+000,1.551121e+000
-1.002708e-005,3.086356e-006,3.951258e-005,2.315264e+000,1.965895e+000,1.551607e+000
1.629307e-006,-1.608580e-006,3.951258e-005,2.314454e+000,1.965086e+000,1.553873e+000
7.457503e-006,4.867194e-006,3.902689e-005,2.315102e+000,1.966057e+000,1.555492e+000
6.809926e-006,3.086356e-006,3.918879e-005,2.315912e+000,1.966866e+000,1.556787e+000
3.410144e-006,-1.213171e-005,3.935069e-005,2.317854e+000,1.969781e+000,1.558244e+000
4.867194e-006,-1.779801e-005,3.967447e-005,2.320445e+000,1.972209e+000,1.560025e+000
1.143624e-006,-1.164603e-005,3.935069e-005,2.320121e+000,1.970590e+000,1.557759e+000
-7.112987e-006,1.953096e-006,3.886500e-005,2.317854e+000,1.970266e+000,1.555816e+000
-3.220661e-005,1.522843e-005,3.918879e-005,2.315912e+000,1.970266e+000,1.555007e+000
-1.553149e-005,1.020971e-005,3.870311e-005,2.314940e+000,1.970914e+000,1.553711e+000
-1.164603e-005,5.190982e-006,3.870311e-005,2.314616e+000,1.971400e+000,1.552902e+000
6.486137e-006,1.722580e-007,3.821742e-005,2.315426e+000,1.970590e+000,1.552254e+000
1.101918e-005,-6.789198e-006,3.789363e-005,2.317369e+000,1.969943e+000,1.551283e+000
1.004781e-005,-7.436775e-006,3.837932e-005,2.318825e+000,1.970266e+000,1.552093e+000
1.684737e-005,-5.817832e-006,3.821742e-005,2.318016e+000,1.969295e+000,1.551931e+000
2.186610e-005,4.960467e-007,3.789363e-005,2.318016e+000,1.970428e+000,1.551607e+000
1.280002e-005,1.305518e-006,3.821742e-005,2.316883e+000,1.972047e+000,1.552740e+000
-5.817832e-006,3.341523e-007,3.837932e-005,2.315912e+000,1.974799e+000,1.552416e+000
-3.269229e-005,9.076446e-006,3.837932e-005,2.312512e+000,1.974152e+000,1.553064e+000
-1.391255e-005,2.276884e-006,3.902689e-005,2.311702e+000,1.973019e+000,1.553226e+000
-1.358876e-005,3.733933e-006,3.935069e-005,2.313321e+000,1.971561e+000,1.552740e+000
1.143624e-006,-4.036995e-006,3.902689e-005,2.314292e+000,1.972371e+000,1.552902e+000
1.247623e-005,-2.094263e-006,3.918879e-005,2.314454e+000,1.973180e+000,1.555169e+000
1.506654e-005,-1.284791e-006,3.918879e-005,2.314940e+000,1.973666e+000,1.555654e+000
1.101918e-005,-1.148413e-005,3.951258e-005,2.314940e+000,1.975123e+000,1.556302e+000
7.619397e-006,-1.731233e-005,3.918879e-005,2.313645e+000,1.974961e+000,1.556464e+000
2.924462e-006,-1.375065e-005,3.935069e-005,2.313321e+000,1.974476e+000,1.555654e+000
-5.817832e-006,-1.446685e-006,3.902689e-005,2.314940e+000,1.975933e+000,1.553226e+000
-2.718788e-005,1.182865e-005,3.902689e-005,2.314131e+000,1.977713e+000,1.552740e+000
-9.541402e-006,2.924462e-006,3.886500e-005,2.314292e+000,1.978847e+000,1.553064e+000
-7.598670e-006,2.762567e-006,3.918879e-005,2.313321e+000,1.977713e+000,1.553711e+000
7.619397e-006,-5.817832e-006,3.837932e-005,2.313321e+000,1.977713e+000,1.554035e+000
8.428869e-006,-9.055719e-006,3.821742e-005,2.311702e+000,1.978523e+000,1.553388e+000
6.324242e-006,-8.084353e-006,3.837932e-005,2.311055e+000,1.979332e+000,1.554035e+000
1.393328e-005,-3.551311e-006,3.805553e-005,2.312026e+000,1.979009e+000,1.556302e+000
1.846632e-005,6.579410e-007,3.805553e-005,2.313159e+000,1.979171e+000,1.558568e+000
9.885918e-006,1.629307e-006,3.837932e-005,2.314292e+000,1.979009e+000,1.557111e+000
-1.180792e-005,2.276884e-006,3.854121e-005,2.317045e+000,1.979009e+000,1.555330e+000
-3.398744e-005,9.562129e-006,3.886500e-005,2.318016e+000,1.977390e+000,1.556626e+000
-2.071211e-005,4.381511e-006,3.870311e-005,2.318825e+000,1.976742e+000,1.559378e+000
-2.087400e-005,3.410144e-006,3.935069e-005,2.319149e+000,1.976580e+000,1.558730e+000
8.198353e-007,-1.122897e-006,3.902689e-005,2.317369e+000,1.977066e+000,1.556787e+000
1.182865e-005,-3.134250e-007,3.951258e-005,2.314940e+000,1.976742e+000,1.557435e+000
1.101918e-005,4.960467e-007,3.951258e-005,2.315264e+000,1.975609e+000,1.561482e+000
6.000454e-006,-9.217613e-006,3.951258e-005,2.316073e+000,1.974638e+000,1.561968e+000
5.514771e-006,-1.795991e-005,3.951258e-005,2.317369e+000,1.972857e+000,1.562454e+000
2.924462e-006,-8.570036e-006,3.918879e-005,2.319311e+000,1.972695e+000,1.560025e+000
-9.865191e-006,5.190982e-006,3.870311e-005,2.319311e+000,1.971723e+000,1.558730e+000
-3.350176e-005,1.927579e-005,3.886500e-005,2.317854e+000,1.972209e+000,1.560511e+000
-1.682665e-005,9.885918e-006,3.886500e-005,2.317692e+000,1.972371e+000,1.560349e+000
-8.408141e-006,4.705299e-006,3.854121e-005,2.317369e+000,1.970914e+000,1.562130e+000
5.676665e-006,-2.579945e-006,3.837932e-005,2.317692e+000,1.971238e+000,1.563587e+000
1.215244e-005,-8.246247e-006,3.837932e-005,2.318987e+000,1.972695e+000,1.562616e+000
8.266975e-006,-5.979726e-006,3.821742e-005,2.320283e+000,1.973019e+000,1.559054e+000
2.057094e-005,-6.951092e-006,3.789363e-005,2.318340e+000,1.972695e+000,1.558892e+000
2.542777e-005,-3.713206e-006,3.789363e-005,2.319149e+000,1.971561e+000,1.559540e+000
1.182865e-005,-3.227523e-006,3.837932e-005,2.321740e+000,1.970752e+000,1.560349e+000
-4.522677e-006,-5.332149e-006,3.854121e-005,2.323520e+000,1.972695e+000,1.559378e+000
-2.556894e-005,3.895827e-006,3.854121e-005,2.323844e+000,1.973180e+000,1.561159e+000
-1.148413e-005,-4.753193e-007,3.935069e-005,2.322873e+000,1.971400e+000,1.562454e+000
-9.865191e-006,9.817296e-007,3.951258e-005,2.320445e+000,1.970266e+000,1.561644e+000
1.036367e-008,-1.932368e-006,3.935069e-005,2.320121e+000,1.969619e+000,1.558406e+000
1.280002e-005,1.036367e-008,3.935069e-005,2.322063e+000,1.971561e+000,1.558892e+000
1.053349e-005,1.305518e-006,3.935069e-005,2.320768e+000,1.973180e+000,1.560835e+000
1.118107e-005,-1.180792e-005,3.951258e-005,2.320930e+000,1.973828e+000,1.560511e+000
8.914551e-006,-1.634096e-005,3.935069e-005,2.319311e+000,1.973180e+000,1.558892e+000
3.248250e-006,-1.439823e-005,3.918879e-005,2.317692e+000,1.972533e+000,1.558083e+000
-9.217613e-006,1.791201e-006,3.886500e-005,2.317369e+000,1.973504e+000,1.556302e+000
-2.783546e-005,1.522843e-005,3.902689e-005,2.317530e+000,1.975771e+000,1.555978e+000
-1.407444e-005,5.838559e-006,3.870311e-005,2.319473e+000,1.975447e+000,1.555169e+000
-1.261739e-005,4.381511e-006,3.870311e-005,2.321092e+000,1.974314e+000,1.557111e+000
4.219616e-006,-1.122897e-006,3.821742e-005,2.324006e+000,1.973342e+000,1.557273e+000
9.400234e-006,-5.332149e-006,3.789363e-005,2.323682e+000,1.971885e+000,1.557273e+000
1.004781e-005,-4.036995e-006,3.837932e-005,2.320445e+000,1.971076e+000,1.559378e+000
1.733306e-005,-1.608580e-006,3.837932e-005,2.319311e+000,1.971238e+000,1.556140e+000
2.040905e-005,1.722580e-007,3.789363e-005,2.318340e+000,1.971238e+000,1.553550e+000
1.085728e-005,-3.134250e-007,3.821742e-005,2.319149e+000,1.970590e+000,1.556787e+000
-1.164603e-005,2.924462e-006,3.821742e-005,2.318016e+000,1.970914e+000,1.557435e+000
-2.961630e-005,1.263812e-005,3.902689e-005,2.318178e+000,1.971561e+000,1.559702e+000
-1.893127e-005,7.457503e-006,3.902689e-005,2.316883e+000,1.973019e+000,1.559863e+000
-1.553149e-005,4.867194e-006,3.967447e-005,2.318825e+000,1.974152e+000,1.560025e+000
1.036367e-008,-1.284791e-006,3.918879e-005,2.317692e+000,1.972371e+000,1.561321e+000
7.295609e-006,-1.446685e-006,3.918879e-005,2.316235e+000,1.971400e+000,1.560187e+000
6.971820e-006,-6.372136e-007,3.902689e-005,2.316073e+000,1.970266e+000,1.560835e+000
8.590763e-006,-1.407444e-005,3.951258e-005,2.316397e+000,1.969781e+000,1.562778e+000
1.953096e-006,-1.957885e-005,3.918879e-005,2.316721e+000,1.971561e+000,1.562939e+000
-4.753193e-007,-1.002708e-005,3.935069e-005,2.316235e+000,1.971076e+000,1.562939e+000
-1.213171e-005,4.867194e-006,3.902689e-005,2.314292e+000,1.970590e+000,1.561321e+000
-3.220661e-005,1.312380e-005,3.870311e-005,2.313483e+000,1.969943e+000,1.563263e+000
-1.812180e-005,5.514771e-006,3.870311e-005,2.313159e+000,1.969457e+000,1.563101e+000
-8.893824e-006,1.467413e-006,3.854121e-005,2.312350e+000,1.967352e+000,1.561806e+000
9.885918e-006,-5.817832e-006,3.821742e-005,2.310407e+000,1.968485e+000,1.559378e+000
1.150486e-005,-1.213171e-005,3.837932e-005,2.309921e+000,1.971076e+000,1.558406e+000
9.724024e-006,-1.051277e-005,3.821742e-005,2.311217e+000,1.974638e+000,1.558083e+000
1.749495e-005,-5.817832e-006,3.789363e-005,2.312026e+000,1.974961e+000,1.560025e+000
2.154231e-005,-1.932368e-006,3.789363e-005,2.312350e+000,1.974799e+000,1.560673e+000
1.296191e-005,-3.227523e-006,3.805553e-005,2.312188e+000,1.974476e+000,1.561482e+000
-7.274881e-006,-6.372136e-007,3.854121e-005,2.311217e+000,1.974314e+000,1.559702e+000
-2.945440e-005,7.943186e-006,3.870311e-005,2.311702e+000,1.975447e+000,1.558730e+000
-1.520770e-005,3.895827e-006,3.886500e-005,2.312674e+000,1.976418e+000,1.559702e+000
-9.703296e-006,4.867194e-006,3.918879e-005,2.315426e+000,1.976904e+000,1.559863e+000
8.914551e-006,-2.418051e-006,3.886500e-005,2.313483e+000,1.977875e+000,1.561482e+000
1.652359e-005,-1.608580e-006,3.902689e-005,2.313483e+000,1.980789e+000,1.563101e+000
1.020971e-005,4.960467e-007,3.935069e-005,2.314292e+000,1.980789e+000,1.564882e+000
9.562129e-006,-1.083656e-005,3.918879e-005,2.314616e+000,1.981275e+000,1.566501e+000
8.105080e-006,-1.650286e-005,3.918879e-005,2.314454e+000,1.981599e+000,1.566825e+000
-3.134250e-007,-1.083656e-005,3.935069e-005,2.315264e+000,1.982247e+000,1.564397e+000
-1.294118e-005,4.219616e-006,3.886500e-005,2.313969e+000,1.984351e+000,1.562616e+000
-3.431123e-005,1.571411e-005,3.870311e-005,2.313807e+000,1.983865e+000,1.561321e+000
-1.472202e-005,7.457503e-006,3.886500e-005,2.313969e+000,1.982894e+000,1.560349e+000
-1.326497e-005,5.676665e-006,3.902689e-005,2.311864e+000,1.981761e+000,1.560187e+000
3.086356e-006,-3.227523e-006,3.821742e-005,2.311540e+000,1.980789e+000,1.560835e+000
7.781291e-006,-8.246247e-006,3.789363e-005,2.312997e+000,1.978523e+000,1.561806e+000
6.162348e-006,-7.922458e-006,3.805553e-005,2.313159e+000,1.978037e+000,1.562292e+000
2.008526e-005,-4.846466e-006,3.773174e-005,2.313159e+000,1.978037e+000,1.563425e+000
2.024715e-005,-1.608580e-006,3.756985e-005,2.313321e+000,1.978523e+000,1.563101e+000
9.238341e-006,1.629307e-006,3.821742e-005,2.311702e+000,1.978037e+000,1.562130e+000
-8.731930e-006,-1.515307e-007,3.837932e-005,2.311378e+000,1.977552e+000,1.560511e+000
-2.751167e-005,9.400234e-006,3.870311e-005,2.312026e+000,1.977875e+000,1.560187e+000
-1.132224e-005,3.572039e-006,3.886500e-005,2.313969e+000,1.977066e+000,1.560511e+000
-8.893824e-006,-4.753193e-007,3.935069e-005,2.315588e+000,1.976418e+000,1.563425e+000
6.162348e-006,-5.655937e-006,3.902689e-005,2.316073e+000,1.975609e+000,1.565044e+000
1.247623e-005,-5.008360e-006,3.918879e-005,2.315102e+000,1.975933e+000,1.563425e+000
9.076446e-006,-3.065628e-006,3.870311e-005,2.314131e+000,1.976256e+000,1.563101e+000
8.914551e-006,-1.326497e-005,3.918879e-005,2.314778e+000,1.977713e+000,1.565692e+000
8.105080e-006,-2.038832e-005,3.983637e-005,2.316235e+000,1.977552e+000,1.566663e+000
1.036367e-008,-1.213171e-005,3.902689e-005,2.317369e+000,1.978847e+000,1.567958e+000
-1.180792e-005,4.543405e-006,3.870311e-005,2.318178e+000,1.979494e+000,1.565692e+000
-3.366365e-005,1.506654e-005,3.854121e-005,2.318502e+000,1.979009e+000,1.564235e+000
-1.617907e-005,7.457503e-006,3.870311e-005,2.318178e+000,1.979980e+000,1.566663e+000
-1.196982e-005,4.219616e-006,3.870311e-005,2.316883e+000,1.980628e+000,1.566987e+000
4.057722e-006,-3.713206e-006,3.821742e-005,2.314778e+000,1.979494e+000,1.564720e+000
6.486137e-006,-5.979726e-006,3.805553e-005,2.315588e+000,1.977390e+000,1.564720e+000
5.352877e-006,-3.065628e-006,3.773174e-005,2.314131e+000,1.976256e+000,1.564882e+000
1.717116e-005,-3.875100e-006,3.789363e-005,2.313321e+000,1.977228e+000,1.564073e+000
1.700927e-005,-1.608580e-006,3.821742e-005,2.314454e+000,1.977713e+000,1.562939e+000
8.428869e-006,-6.372136e-007,3.789363e-005,2.313321e+000,1.975771e+000,1.562454e+000
-6.303515e-006,3.895827e-006,3.805553e-005,2.313645e+000,1.974961e+000,1.564397e+000
-2.589273e-005,1.069539e-005,3.854121e-005,2.314778e+000,1.973342e+000,1.565530e+000
-1.472202e-005,7.295609e-006,3.854121e-005,2.314131e+000,1.971723e+000,1.565854e+000
-1.164603e-005,5.838559e-006,3.902689e-005,2.315588e+000,1.973342e+000,1.565368e+000
8.914551e-006,1.629307e-006,3.918879e-005,2.315264e+000,1.972047e+000,1.563425e+000
1.377138e-005,1.143624e-006,3.902689e-005,2.315588e+000,1.970104e+000,1.564720e+000
1.280002e-005,-1.770474e-006,3.918879e-005,2.313159e+000,1.971561e+000,1.563587e+000
6.971820e-006,-1.018898e-005,3.902689e-005,2.313159e+000,1.972695e+000,1.562778e+000
9.076446e-006,-1.439823e-005,3.918879e-005,2.313321e+000,1.971076e+000,1.562778e+000
6.162348e-006,-1.002708e-005,3.902689e-005,2.312512e+000,1.968162e+000,1.560997e+000
-7.112987e-006,6.162348e-006,3.886500e-005,2.313645e+000,1.966381e+000,1.560187e+000
-2.621652e-005,1.652359e-005,3.886500e-005,2.313483e+000,1.967028e+000,1.560835e+000
-1.407444e-005,8.428869e-006,3.854121e-005,2.310893e+000,1.966057e+000,1.562130e+000
-1.116034e-005,4.057722e-006,3.870311e-005,2.312026e+000,1.965248e+000,1.563911e+000
3.895827e-006,-4.036995e-006,3.805553e-005,2.310407e+000,1.964924e+000,1.563101e+000
3.572039e-006,-1.196982e-005,3.805553e-005,2.311055e+000,1.963467e+000,1.561321e+000
5.029088e-006,-1.002708e-005,3.805553e-005,2.311540e+000,1.963952e+000,1.562292e+000
1.749495e-005,-7.112987e-006,3.821742e-005,2.308788e+000,1.965086e+000,1.561644e+000
1.895200e-005,-3.389417e-006,3.821742e-005,2.307331e+000,1.966543e+000,1.558244e+000
7.781291e-006,-2.418051e-006,3.821742e-005,2.308141e+000,1.968000e+000,1.558406e+000
-1.245550e-005,-4.753193e-007,3.854121e-005,2.308950e+000,1.967838e+000,1.562292e+000
-3.220661e-005,3.086356e-006,3.870311e-005,2.310407e+000,1.967028e+000,1.561968e+000
-1.650286e-005,1.467413e-006,3.837932e-005,2.311540e+000,1.966866e+000,1.558568e+000
-1.407444e-005,1.629307e-006,3.870311e-005,2.312350e+000,1.966057e+000,1.557273e+000
6.809926e-006,-7.760564e-006,3.902689e-005,2.312350e+000,1.966866e+000,1.554521e+000
1.215244e-005,-3.227523e-006,3.918879e-005,2.314292e+000,1.968324e+000,1.556787e+000
8.914551e-006,-4.036995e-006,3.918879e-005,2.313645e+000,1.967352e+000,1.557759e+000
7.457503e-006,-1.180792e-005,3.918879e-005,2.311217e+000,1.966866e+000,1.557435e+000
8.266975e-006,-1.715043e-005,3.902689e-005,2.311702e+000,1.966543e+000,1.555654e+000
4.057722e-006,-9.541402e-006,3.886500e-005,2.311540e+000,1.967514e+000,1.555330e+000
-1.245550e-005,4.219616e-006,3.918879e-005,2.310407e+000,1.968485e+000,1.556464e+000
-2.751167e-005,1.781874e-005,3.870311e-005,2.308626e+000,1.968324e+000,1.555654e+000
-1.148413e-005,1.069539e-005,3.870311e-005,2.307493e+000,1.969619e+000,1.554683e+000
-8.084353e-006,8.428869e-006,3.837932e-005,2.306845e+000,1.970590e+000,1.556949e+000
9.724024e-006,1.143624e-006,3.854121e-005,2.305226e+000,1.970428e+000,1.560511e+000
9.562129e-006,-7.598670e-006,3.756985e-005,2.306845e+000,1.970104e+000,1.560673e+000
8.590763e-006,-6.789198e-006,3.805553e-005,2.307169e+000,1.971076e+000,1.558244e+000
2.121852e-005,-5.170255e-006,3.805553e-005,2.306360e+000,1.970266e+000,1.557111e+000
1.911389e-005,-4.846466e-006,3.773174e-005,2.306360e+000,1.969619e+000,1.557435e+000
8.105080e-006,-2.741840e-006,3.837932e-005,2.307331e+000,1.971238e+000,1.555492e+000
-1.229360e-005,-6.372136e-007,3.837932e-005,2.305388e+000,1.973180e+000,1.556464e+000
-3.188282e-005,7.943186e-006,3.854121e-005,2.305550e+000,1.974638e+000,1.557597e+000
-1.828369e-005,-1.770474e-006,3.870311e-005,2.306198e+000,1.973828e+000,1.557435e+000
-1.294118e-005,2.438779e-006,3.935069e-005,2.307655e+000,1.974314e+000,1.556949e+000
3.733933e-006,-2.418051e-006,3.886500e-005,2.307007e+000,1.974961e+000,1.555816e+000
9.562129e-006,-2.579945e-006,3.886500e-005,2.307169e+000,1.974799e+000,1.554521e+000
9.885918e-006,-1.446685e-006,3.935069e-005,2.306684e+000,1.974476e+000,1.552416e+000
8.105080e-006,-1.116034e-005,3.918879e-005,2.305064e+000,1.975771e+000,1.552578e+000
6.486137e-006,-1.439823e-005,3.902689e-005,2.304903e+000,1.976094e+000,1.551445e+000
1.143624e-006,-5.817832e-006,3.918879e-005,2.306360e+000,1.975771e+000,1.552902e+000
-1.553149e-005,9.400234e-006,3.918879e-005,2.305226e+000,1.976256e+000,1.552254e+000
-2.896872e-005,1.911389e-005,3.837932e-005,2.302636e+000,1.976904e+000,1.550797e+000
-1.553149e-005,1.069539e-005,3.902689e-005,2.300693e+000,1.977552e+000,1.549988e+000
-1.358876e-005,4.381511e-006,3.854121e-005,2.301503e+000,1.976580e+000,1.548531e+000
6.324242e-006,-5.817832e-006,3.773174e-005,2.302312e+000,1.975933e+000,1.549664e+000
9.562129e-006,-8.570036e-006,3.789363e-005,2.304579e+000,1.976418e+000,1.548531e+000
8.105080e-006,-5.332149e-006,3.821742e-005,2.305388e+000,1.976256e+000,1.549016e+000
1.959958e-005,-7.760564e-006,3.837932e-005,2.305226e+000,1.977875e+000,1.548045e+000
1.992337e-005,-2.741840e-006,3.789363e-005,2.305226e+000,1.978037e+000,1.546588e+000
1.231433e-005,-2.579945e-006,3.821742e-005,2.308141e+000,1.978847e+000,1.545131e+000
-8.893824e-006,-1.932368e-006,3.837932e-005,2.309436e+000,1.979980e+000,1.545455e+000
-2.346431e-005,4.219616e-006,3.837932e-005,2.310245e+000,1.981437e+000,1.548369e+000
-1.229360e-005,-9.610023e-007,3.902689e-005,2.309597e+000,1.981599e+000,1.549502e+000
-1.051277e-005,9.817296e-007,3.918879e-005,2.309112e+000,1.981437e+000,1.549016e+000
6.809926e-006,-7.436775e-006,3.935069e-005,2.307979e+000,1.977875e+000,1.551445e+000
1.539032e-005,-3.227523e-006,3.918879e-005,2.307169e+000,1.978199e+000,1.553226e+000
1.150486e-005,-3.389417e-006,3.902689e-005,2.306684e+000,1.978847e+000,1.554035e+000
7.133714e-006,-1.116034e-005,3.886500e-005,2.308141e+000,1.979656e+000,1.552740e+000
4.867194e-006,-1.536960e-005,3.951258e-005,2.307493e+000,1.982085e+000,1.550797e+000
-1.515307e-007,-4.846466e-006,3.935069e-005,2.308141e+000,1.983218e+000,1.549016e+000
-1.650286e-005,7.133714e-006,3.902689e-005,2.309759e+000,1.982570e+000,1.549988e+000
-2.864493e-005,1.539032e-005,3.870311e-005,2.312512e+000,1.979980e+000,1.550312e+000
-1.277929e-005,4.867194e-006,3.902689e-005,2.312674e+000,1.980628e+000,1.551121e+000
-8.084353e-006,2.276884e-006,3.837932e-005,2.312350e+000,1.979171e+000,1.547559e+000
6.486137e-006,-6.303515e-006,3.805553e-005,2.312350e+000,1.977228e+000,1.550635e+000
7.295609e-006,-1.245550e-005,3.805553e-005,2.313159e+000,1.975609e+000,1.551607e+000
5.838559e-006,-5.655937e-006,3.805553e-005,2.314616e+000,1.975123e+000,1.549016e+000
1.312380e-005,-5.655937e-006,3.773174e-005,2.314940e+000,1.974799e+000,1.550797e+000
1.717116e-005,1.143624e-006,3.821742e-005,2.314940e+000,1.976094e+000,1.552578e+000
7.295609e-006,2.600673e-006,3.789363e-005,2.315102e+000,1.977713e+000,1.553550e+000
-1.456013e-005,6.000454e-006,3.821742e-005,2.316883e+000,1.976580e+000,1.552416e+000
-3.058766e-005,1.118107e-005,3.870311e-005,2.317530e+000,1.973180e+000,1.550150e+000
-1.553149e-005,3.248250e-006,3.886500e-005,2.318987e+000,1.970752e+000,1.548045e+000
-1.407444e-005,3.733933e-006,3.902689e-005,2.321578e+000,1.971885e+000,1.550150e+000
7.619397e-006,-1.932368e-006,3.935069e-005,2.321578e+000,1.972209e+000,1.552093e+000
1.393328e-005,1.305518e-006,3.951258e-005,2.320283e+000,1.972371e+000,1.551283e+000
1.506654e-005,6.579410e-007,3.886500e-005,2.319473e+000,1.971885e+000,1.552093e+000
1.004781e-005,-1.018898e-005,3.918879e-005,2.321578e+000,1.972209e+000,1.552093e+000
9.076446e-006,-1.520770e-005,3.935069e-005,2.322225e+000,1.970104e+000,1.549826e+000
7.133714e-006,-8.570036e-006,3.902689e-005,2.321578e+000,1.969133e+000,1.550474e+000
-1.051277e-005,8.105080e-006,3.870311e-005,2.321416e+000,1.968485e+000,1.549340e+000
-2.524515e-005,1.360949e-005,3.837932e-005,2.322225e+000,1.968000e+000,1.549988e+000
-1.245550e-005,8.266975e-006,3.918879e-005,2.321092e+000,1.966543e+000,1.547883e+000
-5.979726e-006,4.867194e-006,3.837932e-005,2.317692e+000,1.965895e+000,1.544322e+000
9.400234e-006,-6.141620e-006,3.821742e-005,2.316721e+000,1.965895e+000,1.544160e+000
5.676665e-006,-1.294118e-005,3.805553e-005,2.319149e+000,1.966219e+000,1.545293e+000
5.190982e-006,-1.213171e-005,3.805553e-005,2.319473e+000,1.967028e+000,1.546912e+000
1.474275e-005,-9.055719e-006,3.789363e-005,2.318825e+000,1.965571e+000,1.549664e+000
1.781874e-005,-3.713206e-006,3.756985e-005,2.318502e+000,1.967514e+000,1.548531e+000
