Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16,ACCX1,ACCY1,ACCZ1,ACCX2,ACCY2,ACCZ2,ACCX3,ACCY3,ACCZ3,ACCX4,ACCY4,ACCZ4,ACCX5,ACCY5,ACCZ5,ACCX6,ACCY6,ACCZ6,ACCX7,ACCY7,ACCZ7,ACCX8,ACCY8,ACCZ8,ACCX9,ACCY9,ACCZ9,ACCX10,ACCY10,ACCZ10,ACCX11,ACCY11,ACCZ11,ACCX12,ACCY12,ACCZ12,ACCX13,ACCY13,ACCZ13,ACCX14,ACCY14,ACCZ14,ACCX15,ACCY15,ACCZ15,ACCX16,ACCY16,ACCZ16
312,14,0,0,0,0,0,0,299.9,198,0,0.00518799,0.00488281,0.00549316,-0.000915527,0.00457764,0.00457764,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.84E-05,-1.90E-05,-6.54E-06,3.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.3932,-9095.7,2974.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,15,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00854492,0.00366211,0.00610352,0.00244141,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.82E-05,-8.76E-06,-9.56E-06,6.21E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1514,-9129.25,2967.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,16,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00854492,0.00366211,0.00610352,0.00244141,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.56E-05,-4.06E-06,-1.17E-05,-1.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90961,-9162.79,2960.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,17,0,0,0,0,0,0,299.9,198,0,0.00579834,0.00305176,0.00427246,0.00152588,0.00488281,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.15E-05,-5.37E-06,-1.23E-05,-2.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.3322,-9196.34,2953.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,18,0,0,0,0,0,0,299.9,198,0,0.00579834,0.00305176,0.00427246,0.00152588,0.00488281,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-6.05E-06,-1.13E-05,-1.16E-05,-1.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.574,-9229.89,2946.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,19,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00366211,0.00427246,0.00274658,0.00396729,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.49E-06,-2.01E-05,-1.13E-05,-6.01E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.8158,-9263.43,2939.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00366211,0.00427246,0.00274658,0.00396729,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.83E-06,-2.62E-05,-1.28E-05,-5.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-110.058,-9296.98,2932.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00518799,0.00579834,0.00457764,0.00274658,0.00396729,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-5.02E-06,-2.51E-05,-1.45E-05,-3.72E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-138.299,-9330.53,2925.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00518799,0.00579834,0.00457764,0.00274658,0.00396729,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-6.89E-06,-2.04E-05,-1.50E-05,9.49E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-166.541,-9364.08,2918.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,3,0,0,0,0,0,0,299.9,198,0,0.00549316,0.00366211,0.00396729,0.00274658,0.00396729,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-8.55E-06,-1.77E-05,-1.50E-05,3.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-194.783,-9397.62,2911.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,4,0,0,0,0,0,0,299.9,198,0,0.00549316,0.00366211,0.00396729,0.00274658,0.00396729,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.11E-05,-1.47E-05,-1.57E-05,4.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-223.025,-9431.17,2903.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,5,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00671387,0.00305176,0.00305176,0.00366211,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.30E-05,-5.91E-06,-1.74E-05,4.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-251.267,-9464.72,2896.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,6,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00671387,0.00305176,0.00305176,0.00366211,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.47E-05,7.94E-06,-1.88E-05,3.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-279.509,-9498.26,2889.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,7,0,0,0,0,0,0,299.9,198,0,0.00549316,0.00457764,0.00457764,0.00518799,0.00427246,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.83E-05,1.99E-05,-1.87E-05,1.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307.75,-9531.81,2882.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,8,0,0,0,0,0,0,299.9,198,0,0.00549316,0.00457764,0.00457764,0.00518799,0.00427246,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.35E-05,2.15E-05,-1.71E-05,-1.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-327.987,-9577.94,2846.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,9,0,0,0,0,0,0,299.9,198,0,0.00518799,0.00488281,0.00610352,0.00518799,0.00305176,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.88E-05,1.20E-05,-1.48E-05,-3.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-348.223,-9624.07,2810.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,10,0,0,0,0,0,0,299.9,198,0,0.00518799,0.00488281,0.00610352,0.00518799,0.00305176,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-3.25E-05,2.51E-06,-1.28E-05,-4.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-368.459,-9670.2,2775.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,11,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00457764,0.00366211,0.00946045,0.00427246,0.00640869,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-3.26E-05,6.36E-06,-1.17E-05,-4.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-388.696,-9716.33,2739.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,12,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00457764,0.00366211,0.00946045,0.00427246,0.00640869,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.87E-05,2.68E-05,-1.10E-05,-3.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-408.932,-9762.45,2703.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,13,0,0,0,0,0,0,299.9,198,0,0.00579834,0.00579834,0.00274658,0.00549316,0.00335693,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.43E-05,5.10E-05,-1.01E-05,-1.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-429.168,-9808.58,2667.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,14,0,0,0,0,0,0,299.9,198,0,0.00579834,0.00579834,0.00274658,0.00549316,0.00335693,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.34E-05,6.23E-05,-8.47E-06,1.70E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-449.405,-9854.71,2631.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,15,0,0,0,0,0,0,299.9,198,0,0.00244141,0.00457764,0.00213623,0.00305176,0.00305176,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.44E-05,6.10E-05,-5.79E-06,9.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-469.641,-9900.84,2595.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,16,0,0,0,0,0,0,299.9,198,0,0.00244141,0.00457764,0.00213623,0.00305176,0.00305176,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.45E-05,5.59E-05,-2.74E-06,9.72E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-489.877,-9946.97,2559.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,17,0,0,0,0,0,0,299.9,198,0,0.00335693,0.00579834,0.00518799,0.000915527,0.00610352,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.46E-05,4.62E-05,-1.39E-06,1.81E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-510.113,-9993.1,2523.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,18,0,0,0,0,0,0,299.9,198,0,0.00335693,0.00579834,0.00518799,0.000915527,0.00610352,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.61E-05,3.22E-05,-2.55E-06,-1.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-530.35,-10039.2,2487.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,19,0,0,0,0,0,0,299.9,198,0,0.00366211,0.00457764,0.00457764,0.00366211,0.00366211,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.71E-05,2.34E-05,-4.87E-06,-2.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-550.586,-10085.4,2452.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,299.9,198,0,0.00366211,0.00457764,0.00457764,0.00366211,0.00366211,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.54E-05,2.16E-05,-7.75E-06,-3.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-570.822,-10131.5,2416.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00427246,0.00488281,0.00427246,0.00366211,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.13E-05,1.47E-05,-1.16E-05,-3.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-583.492,-10159.8,2384.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00427246,0.00488281,0.00427246,0.00366211,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.82E-05,-5.92E-06,-1.50E-05,-2.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-588.594,-10170.2,2356.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,3,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00427246,0.00488281,0.0012207,0.00427246,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.84E-05,-3.51E-05,-1.63E-05,-1.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-593.697,-10180.7,2329.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,4,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00427246,0.00488281,0.0012207,0.00427246,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.95E-05,-6.44E-05,-1.53E-05,-6.62E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-598.8,-10191.1,2301.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,5,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00427246,0.00457764,0.00366211,0.00396729,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.83E-05,-9.14E-05,-1.27E-05,-1.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-603.902,-10201.6,2274.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,6,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00427246,0.00457764,0.00366211,0.00396729,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.71E-05,-9.13E-05,-1.05E-05,-3.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-609.005,-10212,2246.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,7,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00396729,0.00396729,0.00366211,0.00335693,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.84E-05,-3.09E-05,-1.11E-05,-5.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-614.107,-10222.5,2219.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,8,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00396729,0.00396729,0.00366211,0.00335693,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.86E-05,6.50E-05,-1.32E-05,-6.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-619.21,-10232.9,2191.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,9,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00549316,0.00427246,0.00366211,0.00366211,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.46E-05,0.000131749,-1.45E-05,-3.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-624.312,-10243.4,2164.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,10,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00549316,0.00427246,0.00366211,0.00366211,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-9.35E-06,0.00013866,-1.56E-05,-3.66E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-629.415,-10253.8,2136.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,11,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00793457,0.00549316,0.000610352,0.00366211,0.00457764,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-6.73E-06,0.000107568,-1.74E-05,3.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-634.518,-10264.3,2109.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,12,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00793457,0.00549316,0.000610352,0.00366211,0.00457764,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-7.84E-06,8.26E-05,-1.88E-05,7.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-639.62,-10274.7,2081.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,13,0,0,0,0,0,0,299.9,198,0,0.00518799,0.00854492,0.000305176,0.00854492,0.00366211,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.15E-05,9.23E-05,-1.85E-05,7.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-644.723,-10285.2,2054.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,14,0,0,0,0,0,0,299.9,198,0,0.00518799,0.00854492,0.000305176,0.00854492,0.00366211,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.56E-05,0.000125433,-1.69E-05,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-649.825,-10295.6,2026.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,15,0,0,0,0,0,0,299.9,198,0,0.00579834,0.00549316,0.00701904,-0.00152588,0.00244141,0.00213623,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.79E-05,0.000139841,-1.58E-05,-1.12E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-639.574,-10255.5,2033.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,16,0,0,0,0,0,0,299.9,198,0,0.00579834,0.00549316,0.00701904,-0.00152588,0.00244141,0.00213623,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.83E-05,0.000115304,-1.59E-05,-4.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-629.324,-10215.4,2040.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,17,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00305176,0.00549316,0,0.00213623,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.79E-05,7.59E-05,-1.57E-05,-5.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-619.073,-10175.3,2046.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,18,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00305176,0.00549316,0,0.00213623,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.76E-05,4.52E-05,-1.44E-05,-4.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-608.822,-10135.2,2053.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,19,0,0,0,0,0,0,299.9,198,0,0.00366211,0.00305176,0.00518799,0.00488281,0.00244141,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.71E-05,2.62E-05,-1.31E-05,-2.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-598.571,-10095,2060.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,299.9,198,0,0.00366211,0.00305176,0.00518799,0.00488281,0.00244141,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.74E-05,1.66E-05,-1.28E-05,-2.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-588.32,-10054.9,2067.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00335693,0.00549316,0.00396729,0.00427246,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.87E-05,1.10E-05,-1.35E-05,-4.45E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-578.07,-10014.8,2073.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,2,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00335693,0.00549316,0.00396729,0.00427246,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.93E-05,2.62E-06,-1.45E-05,9.16E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-567.819,-9974.66,2080.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,3,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00427246,0.00457764,0.00427246,0.00366211,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.75E-05,-1.10E-05,-1.44E-05,-4.26E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-557.568,-9934.53,2087.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,4,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00427246,0.00457764,0.00427246,0.00366211,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.39E-05,-2.85E-05,-1.23E-05,-3.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-547.317,-9894.41,2093.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,5,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00457764,0.00427246,0.00579834,0.00488281,0.00640869,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.04E-05,-4.44E-05,-9.15E-06,-4.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-537.066,-9854.28,2100.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,6,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00457764,0.00427246,0.00579834,0.00488281,0.00640869,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-8.77E-06,-4.95E-05,-8.26E-06,-1.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-526.816,-9814.16,2107.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,7,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00366211,0.00518799,0.00579834,0.00244141,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-8.07E-06,-3.94E-05,-1.03E-05,3.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-516.565,-9774.03,2114.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,8,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00366211,0.00518799,0.00579834,0.00244141,0.00488281,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-5.80E-06,-2.15E-05,-1.24E-05,5.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-498.296,-9743.55,2124.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
