Frame,Sub Frame,RF,BF,MG,LG,AT
911,4,0.00682831,0.0110626,0.0641632,0.0688553,0.0186539
912,0,0.00213623,0.0094223,0.0665283,0.0699234,0.0440598
912,1,-0.000953674,0.000228882,0.0690842,0.0686264,0.0600052
912,2,-0.00221252,-0.00640869,0.0687408,0.0754929,0.0844574
912,3,-0.00556946,-0.00610352,0.0669098,0.0787354,0.0991821
912,4,-0.00629425,-0.0170517,0.0618744,0.0778961,0.104752
913,0,-0.00854492,-0.0043869,0.0632095,0.0741577,0.103951
913,1,-0.00988007,0.00926971,0.0632477,0.0759506,0.103493
913,2,-0.00999451,0.0194931,0.0600815,0.0735474,0.0930786
913,3,-0.00751495,-0.00118256,0.051918,0.0682449,0.0827408
913,4,-0.00282288,-0.00846863,0.0508881,0.0673294,0.0842285
914,0,-0.00202179,-0.00556946,0.0473404,0.0684357,0.0775909
914,1,0.00087738,0.00179291,0.0500107,0.069046,0.0787354
914,2,0.00465393,0.00499725,0.0485611,0.0682831,0.0757599
914,3,0.00274658,0.00835419,0.0522614,0.0675964,0.0732803
914,4,0.00289917,-0.00350952,0.0478745,0.068512,0.0637054
915,0,0.00621796,0.000305176,0.0487518,0.0626373,0.0466156
915,1,0.0082016,0.00411987,0.0497818,0.063324,0.0397491
915,2,0.00499725,0.00286102,0.0518417,0.0675964,0.0538254
915,3,-0.00198364,-0.00392914,0.0523376,0.0655365,0.0665283
915,4,-3.81E-05,-0.0087738,0.0527573,0.0699234,0.0696564
916,0,0.000152588,-0.0031662,0.0548553,0.0688171,0.0693893
916,1,0.00156403,-0.000152588,0.0556183,0.0704956,0.0694275
916,2,-0.000419617,-0.00766754,0.0614166,0.0727463,0.075798
916,3,-0.00148773,-0.00476837,0.0620651,0.0764465,0.0852585
916,4,0.000953674,0.0130081,0.0629425,0.0765991,0.0878143
917,0,0.000190735,0.00221252,0.0593185,0.0744629,0.0868988
917,1,0.000495911,-0.0129318,0.0588226,0.0716019,0.0838852
917,2,-0.00205994,-0.0149155,0.0587082,0.0704193,0.0811768
917,3,-0.00522614,-0.00267029,0.0527573,0.0697708,0.0796509
917,4,-0.00255585,-0.0161743,0.0575256,0.0672531,0.0818253
918,0,0,0.00274658,0.0597382,0.0712967,0.0852203
918,1,0.000610352,0.02491,0.0635529,0.0737,0.0833511
918,2,0.00278473,0.0215149,0.0601959,0.0730515,0.08564
918,3,-0.00240326,0.0220871,0.0632095,0.0713348,0.082283
918,4,0.00442505,0.001297,0.0609589,0.0700378,0.0776291
919,0,0.00572205,-0.00961304,0.061264,0.0684357,0.0773621
919,1,0.0012207,-0.0324631,0.0607681,0.0687027,0.0785065
919,2,0.000190735,-0.0127029,0.0576782,0.0679779,0.0745392
919,3,0.00495911,0.0508881,0.0548172,0.0674438,0.0682831
919,4,0.00534058,0.0102997,0.0570679,0.0696564,0.0658035
920,0,0.00408173,-0.0200272,0.0624084,0.0731659,0.0665283
920,1,0.00637054,-0.00240326,0.0627899,0.0736237,0.0687408
920,2,0.00667572,0.00511169,0.0584412,0.0756836,0.0665283
920,3,0.00263214,-0.0127029,0.0583649,0.07164,0.0615692
920,4,-0.00274658,-0.0240707,0.059166,0.0700378,0.0587845
921,0,-0.00274658,0.00125885,0.0505829,0.0697708,0.0559998
921,1,0.00133514,-0.000801086,0.0603104,0.0696945,0.06073
921,2,-0.00087738,-0.0150299,0.0572586,0.0687408,0.057869
921,3,-0.00587463,-0.0245667,0.0534058,0.0662613,0.0584793
921,4,-0.00473022,-0.00038147,0.052948,0.0683975,0.0597382
922,0,-0.000953674,0.0225067,0.057869,0.0732803,0.0645828
922,1,0.00293732,0.0389481,0.0534058,0.0748444,0.0686264
922,2,0.0030899,0.050087,0.042305,0.0743866,0.0728989
922,3,0.00415802,0.0156021,0.0588226,0.0759888,0.0769424
922,4,0.00404358,0.0480652,0.0684357,0.0738144,0.0759506
923,0,0.00480652,0.0180435,0.0687027,0.0725937,0.074501
923,1,0.00297546,-0.0269699,0.0515366,0.0730133,0.0737762
923,2,-0.000648499,-0.0251389,0.0476074,0.071373,0.0744629
923,3,-0.000534058,-0.0108719,0.0550079,0.0657654,0.0665283
923,4,-0.00328064,-0.0286484,0.0647354,0.0658035,0.0705719
924,0,-0.0031662,0.000762939,0.0624847,0.0665665,0.0706863
924,1,-0.00267029,-0.0181961,0.0762939,0.0674057,0.0733566
924,2,-0.0030899,-0.0463104,0.095787,0.0701141,0.0805664
924,3,-0.00343323,-0.0337982,0.0817871,0.0724792,0.0806808
924,4,-0.00427246,-0.00846863,0.0396347,0.0740051,0.0783157
925,0,-0.00530243,0.0178146,0.0315094,0.0676346,0.0765228
925,1,-0.00785828,0.0120926,0.063324,0.0685883,0.0755692
925,2,-0.00511169,0.0310516,0.0595093,0.0664139,0.0754929
925,3,-0.00495911,0.0449371,0.0355911,0.0632095,0.0739288
925,4,7.63E-05,0.00621796,0.0666046,0.0674057,0.0730896
926,0,0.00537872,-0.0278854,0.112114,0.0712967,0.0740433
926,1,0.00976563,0.0222778,0.105972,0.0737762,0.0770569
926,2,0.00675201,0.0725174,0.127296,0.0734329,0.0763321
926,3,0.0030899,0.0224686,0.134811,0.067749,0.0721741
926,4,-0.000686646,-0.0331497,0.0883484,0.0632095,0.0680161
927,0,0.00106812,-0.0435638,0.0284958,0.0665283,0.0720978
927,1,0.00247955,-0.0585938,-0.0982666,0.0735474,0.0732422
927,2,0.00125885,-0.0838089,-0.242233,0.0720215,0.0643921
927,3,-0.00217438,-0.0662231,-0.135651,0.0695801,0.0606155
927,4,0.000572205,-0.0296021,0.0350571,0.082283,0.0695038
928,0,0.00106812,-0.0281906,0.0605774,0.0917816,0.0758743
928,1,0.00038147,0.0320816,0.0735474,0.0844955,0.079422
928,2,-0.000534058,0.112495,0.0872421,0.074501,0.0789642
928,3,0.00480652,0.103607,0.11795,0.0706482,0.075798
928,4,0.00453949,0.114326,0.0978851,0.0671005,0.0802231
929,0,0.000991821,0.0745392,0.0720215,0.0548553,0.081749
929,1,-0.00431061,0.0432205,0.091095,0.0489044,0.0799942
929,2,-0.00705719,-0.026207,0.106621,0.0622177,0.0732422
929,3,-0.00595093,-0.0548935,0.127106,0.0598145,0.0674057
929,4,-0.00427246,-0.062294,0.14904,0.0753021,0.0624084
930,0,-7.63E-05,-0.057373,0.132256,0.106812,0.0630188
930,1,0.00125885,-0.0377274,0.100136,0.10582,0.0664139
930,2,0.00087738,-0.0328445,0.0806046,0.0846863,0.0667953
930,3,0.00190735,-0.0479126,0.155487,0.0641251,0.0667572
930,4,0.0043869,-0.0568008,0.153542,0.0451279,0.0757217
931,0,0.00354767,-0.0665283,0.0217056,0.0476837,0.0779724
931,1,0.00385284,-0.0698853,0.0509262,0.0560379,0.0700378
931,2,0.00507355,-0.0418854,0.0841522,0.0811768,0.0630951
931,3,-0.000610352,0.00564575,0.0757217,0.151443,0.057106
931,4,-0.000495911,0.116997,0.106277,0.127983,0.0627899
932,0,0.00717163,0.0763321,0.110855,0.0850296,0.0583267
932,1,0.0117493,0.111923,0.0879669,0.0270081,0.0653839
932,2,0.00934601,0.144539,-0.0797653,0.0176239,0.0721359
932,3,0.00190735,0.0635529,-0.0714493,0.0191879,0.0718689
932,4,-0.000228882,0.00854492,-0.00240326,0.0261688,0.0778961
933,0,-0.000801086,-0.00812531,-0.0986481,0.0505066,0.082016
933,1,-0.000228882,-0.0378036,-0.073967,0.112915,0.0788879
933,2,-0.0018692,-0.0474167,0.0163651,0.0852966,0.0747681
933,3,-0.00591278,-0.0156784,0.0162888,0.0489807,0.0728989
933,4,-0.00247955,0.0180817,0.0408554,0.0474167,0.0753021
934,0,-0.00118256,-0.0242615,0.0808716,0.0439835,0.0809479
934,1,0.00495911,-0.0229263,0.0457764,0.0471497,0.0860214
934,2,0.00347137,-0.0345612,0.052681,0.0583649,0.0846481
934,3,-0.00164032,-0.0279617,0.0851822,0.0702667,0.0842667
934,4,-0.00183105,-0.0280762,0.110207,0.116653,0.082283
935,0,-0.000114441,-0.0345612,0.111275,0.0961685,0.0743484
935,1,0.00389099,-0.0153732,0.102501,0.105858,0.0746536
935,2,0.00297546,0.00190735,0.0157928,0.130005,0.0680161
935,3,-0.00431061,-0.00663757,-0.0425339,0.0862503,0.0594711
935,4,-0.00648499,-0.00904083,0.135193,0.0597382,0.0619888
936,0,-0.00881195,-0.00259399,0.0612259,0.060463,0.0662231
936,1,-0.00728607,-0.0166321,-0.121994,0.0656509,0.0698471
936,2,-0.000457764,-0.0141525,0.0266266,0.0410461,0.0714874
936,3,0.00175476,-0.0149918,0.103989,0.0495148,0.0701523
936,4,0.00289917,0.0351715,0.144653,0.0279617,0.0715256
937,0,0.00114441,0.033226,0.134621,0.0116348,0.0701141
937,1,-0.000534058,0.0156403,0.170555,0.0515747,0.0645065
937,2,-0.00244141,0.0351334,0.195198,0.0899124,0.0633621
937,3,-0.00255585,0.057373,0.161133,0.0754547,0.0667191
937,4,-0.00297546,0.0353241,0.134163,0.102348,0.0670242
938,0,0.0056076,0.00713348,0.109787,0.182076,0.0694656
938,1,0.00488281,0.00938416,-0.00488281,0.123901,0.0724792
938,2,0.00507355,0.00637054,0.00171661,0.0665665,0.0695038
938,3,0.000801086,-0.0139236,0.0566101,0.0605392,0.0727081
938,4,0.00198364,-0.021019,0.0236893,0.04673,0.0735474
939,0,0.00217438,-0.0168991,-0.0537109,0.0649261,0.0723267
939,1,0.00320435,-0.0204468,-0.0227356,0.0654221,0.0686646
939,2,0.00404358,-0.020256,0.0399399,0.0340271,0.0767136
939,3,-0.00350952,-0.0205231,0.04673,0.0205231,0.0762939
939,4,-0.00785828,-0.0154114,0.0672531,0.115623,0.0667953
940,0,-0.00679016,-0.00946045,0.0716782,0.13031,0.0680542
940,1,-0.00423431,-0.0135422,0.0722122,0.105209,0.061264
940,2,-0.00389099,-0.00793457,0.0636292,0.104103,0.0652695
940,3,-0.00484467,0.00244141,0.0646591,0.0177383,0.0558853
940,4,0.00514984,0.00782013,0.1091,0.0863647,0.0738525
941,0,0.0109863,0.00961304,0.0943756,0.0911331,0.08564
941,1,0.0109863,0.0106812,0.0896072,0.0350952,0.0941467
941,2,0.0113297,0.00892639,0.0924683,0.0449371,0.0996399
941,3,0.00652313,0.00934601,0.0700378,-0.022049,0.105972
941,4,0.00843048,0.00988007,0.0325394,0.0229645,0.0903702
942,0,0.00808716,0.00823975,-0.0442123,0.0321198,0.0680542
942,1,0.00392914,0.00648499,-0.02491,0.171051,0.060463
942,2,0.00495911,0.000572205,-0.00835419,0.133591,0.0595856
942,3,0.00217438,-0.00190735,0.0625992,0.120888,0.0528717
942,4,-0.00167847,-0.001297,0.192032,0.15892,0.0662231
943,0,-0.00202179,0.000495911,0.0971985,0.0917053,0.0888824
943,1,-0.00434875,0.000801086,-0.0688934,0.0529861,0.0935364
943,2,-0.0062561,-0.00228882,-0.0289917,-0.0143433,0.0881958
943,3,-0.00892639,-0.00587463,0.0793076,-0.0420761,0.0566483
943,4,-0.00789642,-0.00499725,0.121651,0.0318527,0.0564957
944,0,-0.00598907,-0.00419617,0.0320435,0.0572586,0.0653076
944,1,-0.00221252,-0.00301361,0.0381851,0.0562668,0.0698471
944,2,0.00087738,0.00198364,0.108795,-0.0230026,0.0753403
944,3,0.00499725,0.00804901,0.0859833,0.0285339,0.0671768
944,4,0.00343323,0.0124359,0.0317001,0.0801086,0.0580978
945,0,0.00534058,0.00770569,0.0812531,0.182343,0.0738525
945,1,0.00587463,0.00392914,0.0727081,0.155258,0.0704956
945,2,-0.000801086,-3.81E-05,0.0304031,0.0998306,0.0543976
945,3,-0.0119019,-0.00614166,-0.00740051,0.0920868,0.0550842
945,4,-0.00804901,-0.00362396,0.0236893,0.00297546,0.0697327
946,0,0,-0.0069046,0.0947952,-0.0204468,0.0808334
946,1,0.0056839,-0.00514984,0.176582,-0.0629807,0.0807571
946,2,0.0069046,-3.81E-05,0.207443,0.02285,0.0736237
946,3,0.00343323,-0.0018692,-0.157852,0.183105,0.0632477
946,4,-0.00118256,-0.00102997,-0.307274,0.297852,0.0631332
947,0,-0.00637054,-0.00118256,-0.0798798,0.217896,0.0649261
947,1,-0.0151443,-0.00328064,0.0477219,0.0669098,0.0718689
947,2,-0.00900269,-0.00743866,0.156975,0.0225449,0.068512
947,3,-0.00850677,-0.0103378,0.158463,0.102539,0.0709915
947,4,-0.00881195,-0.000267029,0.135918,0.115852,0.0701523
948,0,-0.00293732,0.00205994,0.116348,0.165405,0.0704193
948,1,0.00240326,0.00789642,0.145264,0.113869,0.0733566
948,2,0.00667572,0.0170517,0.167694,-0.000228882,0.0822449
948,3,0.00774384,0.00705719,0.174141,-0.0971985,0.0789261
948,4,0.00244141,0.00408173,0.209503,-0.0775909,0.0933075
949,0,0.00640869,0.00183105,0.118561,-0.106659,0.0986481
949,1,0.0109863,0.000839233,0.0172424,-0.0312424,0.101242
949,2,0.0087738,-0.00431061,0.0802231,0.132484,0.0928116
949,3,-0.000839233,-0.00644684,0.0966644,0.176888,0.0643921
949,4,-0.00267029,-0.00709534,0.0864792,0.270309,0.0487518
950,0,0.00709534,0.000610352,0.114365,0.101089,0.0447464
950,1,0.00694275,-0.00514984,-0.00679016,0.198975,0.0522614
950,2,0.00717163,-0.00896454,0.010376,0.0486755,0.068779
950,3,0.00476837,0.0133133,-0.142288,-0.0483322,0.0815201
950,4,0.00434875,0.0128174,-0.0599289,0.0157928,0.0850296
951,0,-0.000495911,0.0128555,0.0883865,0.125542,0.0668716
951,1,-0.00663757,0.00392914,0.108719,0.227699,0.0584793
951,2,-0.00579834,0.00419617,0.0685883,0.12867,0.0770569
951,3,-0.0130844,-0.00415802,0.102348,0.0858688,0.065918
951,4,-0.014534,-0.011673,0.115738,0.0567245,0.0632477
952,0,-0.0149536,-0.00797272,0.0907898,0.058403,0.0726318
952,1,-0.00686646,-0.0069809,-0.0357056,-0.0725937,0.0769424
952,2,0.00518799,0.00671387,0.0181961,-0.0991821,0.0896835
952,3,0.00911713,0.00926971,0.15873,-0.0457001,0.088501
952,4,0.0123596,-0.00400543,0.118294,-0.0170898,0.0735474
953,0,0.00709534,-0.0157547,0.0621414,0.0593948,0.0329208
953,1,0.0127792,-0.0144577,0.0862885,0.0475311,0.0217819
953,2,0.0250244,-0.0123978,0.040741,-0.0130081,0.0550842
953,3,0.0278091,0.00686646,-0.0934601,0.104256,0.0876617
953,4,0.0271988,0.00556946,-0.27832,0.228996,0.106049
954,0,0.0278854,0.00354767,-0.148926,0.226936,0.10006
954,1,-0.0115585,0.00709534,-0.113716,0.152702,0.0824738
954,2,-0.0530243,-0.00278473,-0.0762558,0.121536,0.0622177
954,3,-0.0384903,-0.012207,0.0997543,0.00793457,0.0744247
954,4,0.000457764,0.00659943,0.0893021,0.116501,0.0852203
955,0,0.00667572,0.00888824,0.101471,-0.0126648,0.0725555
955,1,-0.00862122,0.000305176,0.15686,0.00587463,0.0742722
955,2,-0.00255585,0.00549316,0.240059,0.0460815,0.0917053
955,3,0.00415802,0.0106812,0.200157,0.0547028,0.0819016
955,4,-0.000839233,-0.00148773,0.187721,0.069313,0.073967
956,0,0.020752,-0.0193024,0.0989532,0.0217819,0.0793839
956,1,0.0212479,-0.0118637,0.0584412,0.181885,0.075798
956,2,0.00736237,0.00686646,0.0716019,0.0443268,0.0743103
956,3,-0.00267029,0.0151443,0.118523,0.00392914,0.0872803
956,4,-0.00644684,0.018692,0.120087,0.319061,0.0751114
957,0,-0.014801,0.0025177,0.0698471,0.169525,0.0366592
957,1,-0.0509262,0.00213623,0.106583,-0.0354385,0.0341034
957,2,-0.0587845,0.00465393,0.0965118,0.0805664,0.0503159
957,3,-0.0524139,0.00793457,0.0450516,-0.0697327,0.0603104
957,4,-0.060463,-0.00137329,0.0568008,0.0269699,0.07267
958,0,-0.0380325,-0.0102997,0.0880432,0.128441,0.0897598
958,1,-0.00804901,-0.0221252,0.0884247,0.181122,0.0738144
958,2,0.0335312,-0.00652313,0.0945663,0.161629,0.0530624
958,3,0.0556946,0.00823975,0.0735474,0.0811005,0.0825882
958,4,0.0585175,0.0100708,-0.0408554,-0.0229645,0.0933075
959,0,0.0510406,0.00583649,0.0898743,-0.126419,0.0774765
959,1,0.0476837,0.00427246,0.129852,0.112991,0.0689697
959,2,0.044632,0.00511169,0.394363,0.165253,0.0529861
959,3,0.0329971,0.00255585,-0.0660324,0.159073,0.0440216
959,4,0.0294876,0.00110626,0.0272751,0.146866,0.0500488
960,0,0.0277328,0.00164032,0.102348,0.177345,0.0403976
960,1,0.0286102,0.00385284,-0.334473,0.0931931,0.0128174
960,2,0.0239944,0.00267029,-0.216217,-0.0483322,0.0216675
960,3,0.0191879,0.00507355,-0.264854,-0.0483704,0.0669479
960,4,0.0293732,0.00495911,-0.130081,-0.103073,0.0998688
961,0,0.0284195,0.00396729,-0.123787,-0.0196457,0.0912476
961,1,0.0135803,0.00339508,0.0424194,0.0828552,0.0908279
961,2,-0.00862122,0.00118256,0.210304,0.0536728,0.0986862
961,3,-0.0302505,-0.00232697,0.0742722,0.0945282,0.0891876
961,4,-0.0374985,-0.00297546,0.0827026,0.098114,0.0886154
962,0,-0.0484085,0.0025177,0.193062,0.197449,0.101395
962,1,-0.0771713,0.00362396,0.169373,0.165558,0.0998688
962,2,-0.105247,0.00900269,0.113602,-0.0485992,0.0994492
962,3,-0.106163,0.00286102,0.138321,-0.156631,0.0959015
962,4,-0.0780106,-0.00892639,0.179443,0.00102997,0.0950623
963,0,-0.0556183,-0.0154877,0.161209,0.0328827,0.102272
963,1,-0.0399399,-0.0170517,0.127792,-0.0146103,0.1194
963,2,-0.0278473,-0.00816345,0.269356,0.0356293,0.130844
963,3,-0.00385284,0.00293732,0.247383,0.132027,0.106735
963,4,0.0202942,0.00232697,0.226669,0.184708,0.0351334
964,0,0.0390244,-0.00392914,0.260887,0.391541,-0.0107956
964,1,0.0667953,-0.00324249,0.297585,0.300217,-0.01194
964,2,0.0844955,-0.00343323,-0.0981522,0.179024,0.0353622
964,3,0.0775909,-0.000762939,0.0317383,0.0597382,0.0621033
964,4,0.0626755,-0.0218582,-0.274925,0.16304,0.0743866
965,0,0.0481033,-0.0276184,-0.445938,0.18364,0.0778961
965,1,0.0392532,0.00839233,-0.227356,-0.000534058,0.0695801
965,2,0.0302887,0.0187683,0.0204849,0.00984192,0.0785446
965,3,-0.00480652,0.000114441,0.0558472,-0.0323486,0.0784683
965,4,-0.0280762,-0.00713348,0.0775146,-0.0936508,0.0835419
966,0,-0.0175476,-0.0056076,0.0979233,-0.109215,0.0862122
966,1,0.00358582,-0.0019455,0.0777435,0.0623703,0.0814056
966,2,0.0150299,-0.0198364,0.0291824,0.116348,0.073204
966,3,0.00923157,-0.0139236,0.0654984,0.149422,0.0884628
966,4,0.013237,0.00701904,0.149002,0.140305,0.069809
967,0,0.0198746,0.0185013,0.160332,0.0543213,0.0487518
967,1,0.00919342,0.0249481,0.274162,0.0658035,0.0646591
967,2,-0.0030899,0.0223923,0.184708,-0.00411987,0.066452
967,3,-0.00244141,0.0146866,-0.00125885,-0.001297,0.0534821
967,4,0.00114441,0.0168991,-0.0445938,-0.0505066,0.0520706
968,0,0.00198364,0.0111008,-0.0428391,0.0476074,0.0608826
968,1,-0.00587463,-0.00133514,-0.0233841,-0.0044632,0.0637436
968,2,-0.0154114,0.00801086,0.111313,0.0340271,0.0720215
968,3,-0.0164413,0.00827789,0.0589752,0.0609589,0.0758743
968,4,-0.0179672,0.0056076,0.0477219,0.0642014,0.0760651
969,0,-0.0127029,-0.000228882,0.0710297,0.0780106,0.0799942
969,1,-0.00774384,-0.00175476,-0.00892639,0.0739288,0.0778198
969,2,-0.024147,-0.00476837,0.068512,0.0406265,0.0648499
969,3,-0.0437546,-0.011673,0.0698471,0.0416565,0.0461578
969,4,-0.0541306,-0.0115585,-0.043869,0.107155,0.0642014
970,0,-0.0547791,-0.00892639,0.0929642,0.135422,0.0750732
970,1,-0.0501633,3.81E-05,0.21801,0.12516,0.0862885
970,2,-0.0522995,0.00488281,0.101128,0.104332,0.0960922
970,3,-0.0250626,-0.000572205,0.0447464,0.109291,0.0910187
970,4,0.0131607,-0.000114441,0.0485611,0.134201,0.0951767
971,0,0.0284958,0.000305176,0.0814819,0.111237,0.0875473
971,1,0.0342941,-0.0030899,0.098877,0.0558853,0.0738144
971,2,0.0328064,-0.00278473,0.0792694,0.0334549,0.0585175
971,3,0.0316238,-0.00667572,0.0738525,0.0109482,0.044632
971,4,0.0326157,-0.00682831,0.0782013,0.0433731,0.0597382
972,0,0.0355148,-0.00747681,0.298195,0.0410843,0.0629807
972,1,0.0325012,-0.00488281,0.164986,-0.010376,0.0755692
972,2,0.0299454,-0.00171661,-0.0457382,0.0632095,0.0704956
972,3,0.0251389,-0.00106812,-0.0981903,0.096817,0.0545502
972,4,0.019989,-0.000457764,-0.172958,0.213356,0.0601196
973,0,0.0205612,-0.000114441,-0.310898,0.182495,0.0875473
973,1,0.0121689,-0.00480652,-0.190086,0.242157,0.109634
973,2,0.00541687,-0.00499725,-0.0623703,0.266304,0.114975
973,3,0.00427246,-0.00350952,0.00427246,0.335617,0.103493
973,4,0.000991821,-0.00488281,0.00934601,0.377274,0.095253
974,0,0.00110626,0.000114441,0.112267,0.190086,0.07267
974,1,-0.000724792,0.0030899,0.165939,0.0600815,0.068779
974,2,-0.00350952,0.00301361,0.120468,-0.0634766,0.0652695
974,3,-0.00736237,0.00228882,0.136909,-0.132217,0.0522995
974,4,-0.0111008,0.00591278,0.14698,-0.146561,0.0476837
975,0,-0.00972748,0.00484467,0.167427,-0.103569,0.0426102
975,1,-0.0075531,0.00457764,0.17849,-0.0915527,0.0508499
975,2,-0.0107193,0.00675201,0.167999,-0.0928497,0.0528336
975,3,-0.0107956,0.00507355,0.154152,-0.0557327,0.0497818
975,4,-0.0143051,0.00518799,0.201721,-0.134697,0.0564194
976,0,-0.0107956,0.00793457,0.221024,-0.0722122,0.0650406
976,1,-0.0113297,0.00297546,0.145645,0.00923157,0.0563812
976,2,-0.0104141,-0.00278473,0.106087,0.0514984,0.0641632
976,3,-0.00793457,0.00228882,0.13813,0.152779,0.0723267
976,4,-0.00732422,0.00759125,-0.0025177,0.147781,0.0799179
977,0,-0.00480652,0.00537872,0.132332,0.168724,0.0955963
977,1,-0.0019455,0.00476837,0.0168228,0.138054,0.0883484
977,2,0.00179291,0.00350952,-0.0181198,0.073967,0.0841904
977,3,-0.00198364,-0.00267029,0.00125885,0.0336075,0.0802994
977,4,-0.00202179,-0.00175476,0.0512314,0.0177765,0.0745392
978,0,-0.00236511,-0.00453949,-0.00488281,0.0320435,0.0730896
978,1,0.00320435,-0.021553,-0.03479,0.0740433,0.0716019
978,2,-0.000343323,-0.0127411,0.0574493,0.0914383,0.0794983
978,3,-0.00236511,0.00190735,0.101318,0.080452,0.0714111
978,4,0.00225067,0.0156403,0.185165,0.0947571,0.0683212
979,0,0.00133514,0.0104141,0.029068,0.116158,0.0644302
979,1,0.00389099,-0.000839233,-0.0696564,0.114212,0.0709534
979,2,0.00270844,-0.00274658,-0.218773,0.133438,0.077095
979,3,0.00347137,-0.00453949,-0.230904,0.134125,0.0804138
979,4,0.00282288,-0.00816345,-0.0246429,0.135117,0.0805664
980,0,0.00423431,-0.0044632,0.0717163,0.131149,0.082283
980,1,0.00415802,0.0037384,0.0619507,0.128632,0.0805283
980,2,0.00358582,0.00999451,-0.132828,0.119057,0.0800323
980,3,0.00659943,0.017395,0.0175858,0.0948334,0.0720596
980,4,0.00793457,0.0154877,0.0992584,0.0776291,0.0678253
981,0,0.00671387,0.0120926,0.135498,0.0718307,0.0660324
981,1,0.00583649,-0.000686646,0.0858307,0.0846863,0.0693512
981,2,0.000801086,-0.00629425,0.0482559,0.080452,0.0711441
981,3,0.000686646,-0.00999451,0.121002,0.0598907,0.0596237
981,4,0.000572205,-0.00782013,0.102615,0.0442886,0.0506592
982,0,0.00331879,-0.00579834,0.150375,0.0419998,0.0579834
982,1,0.00648499,-0.00366211,0.142365,0.0460815,0.0670624
982,2,0.00328064,-0.00896454,0.136566,0.0517654,0.0719452
982,3,0.00419617,-0.00610352,0.151749,0.0497437,0.0721741
982,4,0.00236511,-0.00415802,0.147209,0.0498581,0.0730133
983,0,0.00087738,-0.00358582,0.13916,0.0559235,0.0745392
983,1,0,-0.00587463,0.122681,0.0669861,0.0778198
983,2,-0.000610352,-0.00419617,0.109787,0.0683594,0.0787354
983,3,0.000534058,-0.00343323,0.0935364,0.0556946,0.0714111
983,4,-0.00164032,-0.00366211,0.0796509,0.053215,0.0712204
984,0,0.000762939,0.000762939,0.0708008,0.0555801,0.0733185
984,1,0.00217438,0.00102997,0.0575256,0.0585175,0.0743866
984,2,0.00202179,0.00476837,0.0470734,0.0665665,0.078125
984,3,0.00148773,0.00679016,0.0347137,0.0712585,0.0772476
984,4,0.00286102,0.00205994,0.0267792,0.0722885,0.0771713
985,0,0.000114441,0.0037384,0.0199127,0.0733185,0.0754547
985,1,-0.00293732,0.00400543,0.0156021,0.072403,0.0759125
985,2,0.00213623,0.00087738,0.0157547,0.064888,0.0771332
985,3,-0.00610352,-0.00259399,0.0149155,0.0625229,0.0743103
985,4,-0.00537872,0.000762939,0.0182724,0.0671768,0.0768661
986,0,-0.00465393,0.00125885,0.0302887,0.0717163,0.0766373
986,1,-0.00385284,0.000686646,0.0302887,0.0711823,0.0762177
986,2,-3.81E-05,0.00328064,0.0254059,0.070076,0.0710678
986,3,-0.00205994,0.00171661,0.026741,0.0683975,0.0675964
986,4,-0.000114441,0.00324249,0.0297928,0.0692368,0.0646591
987,0,-0.000457764,-0.00133514,0.0387955,0.0714874,0.0639343
987,1,0.00267029,0.000228882,0.0408554,0.0705719,0.066452
987,2,-0.00350952,0.0019455,0.0432205,0.0697708,0.0724792
987,3,-0.00488281,0.000343323,0.0466919,0.0647354,0.0685883
987,4,-0.0063324,-0.000724792,0.0524902,0.0677109,0.0683594
988,0,-0.000534058,0.00164032,0.0593948,0.0728226,0.0720596
988,1,-0.00343323,0.00228882,0.0597763,0.072937,0.0727081
988,2,-0.00274658,0.00106812,0.0647736,0.0743866,0.0738144
988,3,-0.00331879,0.00179291,0.0685501,0.075264,0.0717926
988,4,-0.000801086,0.00179291,0.068779,0.0764084,0.0687408
989,0,-0.00267029,-0.00225067,0.0706863,0.0759506,0.065155
989,1,-0.000648499,-0.00106812,0.0695419,0.0727844,0.0698853
989,2,-0.000648499,-0.00183105,0.0662994,0.0731659,0.0677109
989,3,-0.000114441,-0.00087738,0.0683212,0.0661469,0.0662994
989,4,-0.000724792,-0.00038147,0.0697327,0.0691986,0.067749
990,0,0.000801086,-0.00114441,0.072403,0.0736237,0.0694275
990,1,0.00236511,0.00179291,0.0757217,0.0732422,0.069809
990,2,0.00720978,0.00377655,0.0759506,0.0744629,0.0678635
990,3,0.00610352,0.00476837,0.0769043,0.0728607,0.0717163
990,4,0.00705719,0.00663757,0.076561,0.0712967,0.0728989
991,0,0.00671387,0.00843048,0.0707245,0.0700378,0.0725937
991,1,0.00564575,0.00537872,0.0696182,0.0682831,0.0696182
991,2,0.00793457,0.00762939,0.0666046,0.0717163,0.0700378
991,3,0.00305176,0.00137329,0.0638199,0.0671005,0.0687408
991,4,-0.00198364,-0.00782013,0.0595093,0.0668716,0.0684357
992,0,0.001297,-0.00652313,0.0587463,0.0708008,0.07061
992,1,0.000305176,-0.00240326,0.055542,0.073967,0.0722122
992,2,-0.00118256,-0.000610352,0.0505447,0.0773239,0.0764465
992,3,-0.00278473,-0.00171661,0.0484467,0.0780487,0.0751877
992,4,-0.00564575,-0.00354767,0.0482941,0.0732803,0.0734329
993,0,-0.00511169,-0.00267029,0.0453568,0.0713348,0.0764465
